Index,Positive,Pos Freq,Negative,Neg Freq,Word,Word Freq
1049,empty,1,dissenters,0.005947944,estate,432266
1050,empty,1,kickbacks,0.005927827000000001,agent,432194
1051,empty,1,insolvencies,0.005926138000000001,segments,432138
1052,empty,1,inappropriately,0.00591224,owners,431949
1053,empty,1,dishonest,0.005887695,straight,431911
1054,empty,1,harming,0.00586712,consent,431757
1055,empty,1,endanger,0.005847699,cover,431601
1056,empty,1,reluctance,0.00582831,lines,431335
1057,empty,1,fined,0.00580951,items,431235
1058,empty,1,miss,0.0058005980000000006,commitment,430782
1059,empty,1,abolish,0.0058005980000000006,intercompany,430692
1060,empty,1,arrest,0.005739994,considers,430460
1061,empty,1,delist,0.0056780549999999996,construction,430376
1062,empty,1,prematurely,0.0056230279999999995,integral,430115
1063,empty,1,counterclaimed,0.0055152510000000005,became,429946
1064,empty,1,insurrection,0.005494796,vary,429454
1065,empty,1,unoccupied,0.0054937119999999996,funded,429226
1066,empty,1,anomalous,0.005492085999999999,returns,429133
1067,empty,1,displaced,0.00548033,release,429086
1068,empty,1,renegotiations,0.00545886,response,428747
1069,empty,1,racketeer,0.0054513,claim,428746
1070,empty,1,offending,0.0054187359999999995,lives,428680
1071,empty,1,counterfeiting,0.0053952390000000005,authority,428191
1072,empty,1,exploited,0.005333058,discount,427551
1073,empty,1,unfulfilled,0.005330922,assessing,426889
1074,empty,1,impediment,0.005312944,borrowing,426612
1075,empty,1,overturn,0.005279733,methods,426605
1076,empty,1,deterrent,0.005218751999999999,partners,426533
1077,empty,1,contended,0.005216111999999999,later,426171
1078,empty,1,anticompetitive,0.005178996,improve,426162
1079,empty,1,demotion,0.00517321,claims,425928
1080,empty,1,impeded,0.005159174999999999,open,425538
1081,empty,1,uncover,0.005096808,historically,425535
1082,empty,1,unfit,0.005095242000000001,eligible,425386
1083,empty,1,destructive,0.00506324,designated,425346
1084,empty,1,inequitable,0.00505648,serve,425147
1085,empty,1,disadvantaged,0.004908544,executed,425143
1086,empty,1,endangerment,0.00486999,offered,424720
1087,empty,1,deceit,0.004847207,measures,424311
1088,empty,1,unjustly,0.004788784,declared,424231
1089,empty,1,sever,0.004774775,depending,424062
1090,empty,1,contempt,0.004757256,quoted,423514
1091,empty,1,unfairly,0.004737254,traded,423015
1092,empty,1,displace,0.004694370000000001,corresponding,422519
1093,empty,1,arguing,0.004677499999999999,damages,422301
1094,empty,1,deliberately,0.004624585,amendments,421826
1095,empty,1,abandonments,0.004600896,structure,421715
1096,empty,1,demising,0.004567524,elsewhere,421499
1097,empty,1,deadlock,0.0045318120000000005,administration,420630
1098,empty,1,negligently,0.0045264,implementation,420486
1099,empty,1,underinsured,0.004510326,signature,420325
1100,empty,1,lagged,0.004490849999999999,street,420147
1101,empty,1,cutbacks,0.004440466,involving,420117
1102,empty,1,overcoming,0.004364870999999999,developments,420048
1103,empty,1,irregularity,0.004349568,personal,419990
1104,empty,1,implicated,0.004324671,establish,419803
1105,empty,1,fatalities,0.00422275,supply,419522
1106,empty,1,overpaid,0.0042067499999999996,whose,419484
1107,empty,1,stresses,0.004206276,guarantee,419251
1108,empty,1,confession,0.004153749,member,419114
1109,empty,1,revocations,0.004115006,types,418384
1110,empty,1,underperform,0.0041006160000000005,operational,418219
1111,empty,1,aftermath,0.0041001480000000005,consulting,417946
1112,empty,1,liquidates,0.0040597920000000004,began,417791
1113,empty,1,confusingly,0.004013284,convertible,417311
1114,empty,1,strained,0.003976586,permit,417193
1115,empty,1,dismissals,0.00396014,advance,417150
1116,empty,1,indicted,0.003928266,advances,416654
1117,empty,1,derogatory,0.003910549,good,416636
1118,empty,1,exoneration,0.003908264,definitions,416580
1119,empty,1,unwarranted,0.003852644,instrument,416278
1120,empty,1,tense,0.0038194,contents,416271
1121,empty,1,inexperienced,0.003807793,discretion,416170
1122,empty,1,compulsion,0.00380644,success,415794
1123,empty,1,interferences,0.003773396,strategies,415157
1124,empty,1,unfortunately,0.00370507,raise,415109
1125,empty,1,nullify,0.00370507,indebtedness,414551
1126,empty,1,underpaid,0.003690084,focus,414302
1127,empty,1,deprived,0.003654456,election,414115
1128,empty,1,excessively,0.003640455,goods,413832
1129,empty,1,slander,0.00362428,retirement,413277
1130,empty,1,encroachment,0.0036190000000000003,deposit,412960
1131,empty,1,prolong,0.003605068,institutions,412621
1132,empty,1,disallowing,0.003590724,practices,412139
1133,empty,1,precipitated,0.0035898479999999997,grants,411980
1134,empty,1,degrade,0.0035889719999999997,extension,411932
1135,empty,1,disapproves,0.00352625,terminate,410261
1136,empty,1,inhibited,0.003493584,along,410157
1137,empty,1,droughts,0.00346107,remainder,410051
1138,empty,1,overload,0.0034252840000000002,going,409738
1139,empty,1,underpayments,0.003424,collateral,409443
1140,empty,1,contentions,0.003407887,developing,409337
1141,empty,1,abnormalities,0.0033796,portfolio,409014
1142,empty,1,confronted,0.00337705,projects,408958
1143,empty,1,distortion,0.003376625,express,408855
1144,empty,1,ineligibility,0.003347199,valued,408300
1145,empty,1,impound,0.00334593,expand,407809
1146,empty,1,testify,0.003316217,establishes,407673
1147,empty,1,imperfections,0.003316217,reclassified,407590
1148,empty,1,petty,0.0033045600000000002,operated,407208
1149,empty,1,mischief,0.00330162,seeking,407156
1150,empty,1,defeat,0.003237312,accountants,406910
1151,empty,1,uncompetitive,0.003219985,obtaining,406604
1152,empty,1,uncollectibles,0.00321957,dividing,406378
1153,empty,1,problematic,0.003176108,proxy,405962
1154,empty,1,eroded,0.003162645,collection,405909
1155,empty,1,protesting,0.0031618230000000002,depend,405745
1156,empty,1,noncompliant,0.00311508,reliance,405032
1157,empty,1,unnecessarily,0.003114672,reform,404696
1158,empty,1,contending,0.003112632,added,404311
1159,empty,1,bribe,0.00307233,approximate,404044
1160,empty,1,repudiation,0.003067875,utilized,404021
1161,empty,1,dangers,0.0030658499999999997,transferred,403791
1162,empty,1,ignoring,0.003026256,constitute,403413
1163,empty,1,cancelling,0.003010708,successfully,403098
1164,empty,1,annoyance,0.0029809290000000002,requiring,402977
1165,empty,1,demolished,0.002950504,maintained,402827
1166,empty,1,restructures,0.002936736,owner,402697
1167,empty,1,unsure,0.002933568,difficult,402431
1168,empty,1,reassign,0.002931192,delivered,402334
1169,empty,1,inadvisable,0.002902598,repurchase,401646
1170,empty,1,overrun,0.00284934,vesting,401079
1171,empty,1,cumbersome,0.0028477800000000003,liquid,400864
1172,empty,1,defends,0.002834254,needed,400688
1173,empty,1,defamatory,0.002790008,owns,400649
1174,empty,1,pleaded,0.0027727700000000004,rather,400456
1175,empty,1,assault,0.0027727700000000004,letter,400453
1176,empty,1,abandons,0.002770845,repayment,399270
1177,empty,1,tolerate,0.00276096,exclusive,398236
1178,empty,1,firing,0.002759808,decreases,398192
1179,empty,1,violative,0.002748025,extend,398083
1180,empty,1,censure,0.00270522,impacted,398039
1181,empty,1,insufficiently,0.00270256,point,397983
1182,empty,1,traumatic,0.00269914,inception,397976
1183,empty,1,boycott,0.002642152,operates,397948
1184,empty,1,countermeasure,0.0026191219999999998,effectively,397638
1185,empty,1,downsize,0.00259284,summarizes,397239
1186,empty,1,countermeasures,0.00259098,disposition,396741
1187,empty,1,adulterated,0.002577337,deposits,396481
1188,empty,1,predatory,0.0025629900000000002,requirement,396009
1189,empty,1,insubordination,0.002550528,way,395352
1190,empty,1,depressing,0.002535888,reason,395341
1191,empty,1,writeoff,0.00253368,facts,394628
1192,empty,1,neglects,0.002521657,excluded,394469
1193,empty,1,distort,0.002521657,agency,394455
1194,empty,1,weakest,0.002506368,consumer,394443
1195,empty,1,pled,0.00250527,managements,393909
1196,empty,1,hindrance,0.0025041720000000003,bear,393529
1197,empty,1,persists,0.00248248,commenced,393307
1198,empty,1,abuses,0.002479932,holder,393098
1199,empty,1,recklessness,0.0024781119999999998,give,392490
1200,empty,1,unintentionally,0.0024550839999999997,software,392332
1201,empty,1,concealing,0.002450378,penalties,392265
1202,empty,1,rationalizing,0.002449654,sections,392122
1203,empty,1,overcharges,0.002441443,definitive,391409
1204,empty,1,distracting,0.002437111,domestic,391299
1205,empty,1,overestimate,0.0024235199999999998,exists,390969
1206,empty,1,disincentives,0.0024235199999999998,relates,390004
1207,empty,1,impropriety,0.0024228,becomes,389479
1208,empty,1,degraded,0.002414634,degree,389029
1209,empty,1,demolish,0.0024139160000000003,maintains,388936
1210,empty,1,incompetency,0.002409249,north,388751
1211,empty,1,persisted,0.002398242,calendar,388625
1212,empty,1,misrepresenting,0.002386545,revised,388599
1213,empty,1,coercion,0.0023593299999999998,assuming,388152
1214,empty,1,argue,0.002356135,contributed,387673
1215,empty,1,prosecutes,0.0023298,near,387620
1216,empty,1,illicit,0.002307474,health,387616
1217,empty,1,impasse,0.002268264,association,387518
1218,empty,1,disagreed,0.002265828,secretary,387472
1219,empty,1,coercive,0.0022544590000000003,half,387408
1220,empty,1,insecure,0.002253418,revolving,387349
1221,empty,1,evade,0.0022523770000000003,margins,386038
1222,empty,1,inaccessible,0.002239312,award,385559
1223,empty,1,deleterious,0.0022262849999999997,prepaid,385192
1224,empty,1,sacrificing,0.002216392,technical,384843
1225,empty,1,expulsion,0.002216392,scope,384807
1226,empty,1,acquiesced,0.0022122640000000002,announced,384797
1227,empty,1,forfeits,0.00221192,exceeds,384756
1228,empty,1,devalued,0.002204118,invested,384578
1229,empty,1,justifiable,0.002201031,numerous,384166
1230,empty,1,liquidators,0.002200002,managing,383873
1231,empty,1,imprudent,0.002198973,ultimate,383359
1232,empty,1,underutilization,0.002187432,latest,383285
1233,empty,1,repudiate,0.002175239,close,382858
1234,empty,1,lagging,0.00216512,recovery,382029
1235,empty,1,setback,0.00216104,supplemental,381994
1236,empty,1,protested,0.00216002,arise,381418
1237,empty,1,scrutinize,0.002139878,contributions,381016
1238,empty,1,complained,0.00213616,carry,380690
1239,empty,1,obscene,0.0021131039999999998,resolution,380345
1240,empty,1,inadequacies,0.00210112,assigned,380219
1241,empty,1,unfounded,0.0020997800000000003,testing,380129
1242,empty,1,misused,0.00204889,face,380061
1243,empty,1,mistaken,0.00204072,engage,379955
1244,empty,1,inactivation,0.002011296,electronically,379803
1245,empty,1,misbranded,0.001999932,location,379514
1246,empty,1,adversarial,0.001977625,computer,378823
1247,empty,1,retaliatory,0.001965708,agencies,378733
1248,empty,1,erred,0.001927926,affiliate,378462
1249,empty,1,overcharged,0.0019272839999999998,competitors,377822
1250,empty,1,pressing,0.001904111,department,377761
1251,empty,1,indecent,0.00190124,positive,377329
1252,empty,1,diverts,0.0018921,partner,377156
1253,empty,1,unrealistic,0.0018895560000000001,inability,376574
1254,empty,1,destroying,0.001881078,manufacturing,376523
1255,empty,1,turbulence,0.0018788589999999999,improved,376503
1256,empty,1,bail,0.0018707200000000002,formed,376219
1257,empty,1,nonproductive,0.0018585,yield,375883
1258,empty,1,fallout,0.001858185,prevent,375848
1259,empty,1,falsely,0.0018447499999999998,acceptable,375781
1260,empty,1,drastic,0.001834806,limits,375604
1261,empty,1,hindering,0.001833554,size,375434
1262,empty,1,bribes,0.001823016,allocation,375352
1263,empty,1,unsubstantiated,0.001812508,chapter,375275
1264,empty,1,obstructed,0.0018112640000000001,planned,375173
1265,empty,1,relinquishing,0.0018072210000000001,reductions,375143
1266,empty,1,penalized,0.0018069100000000001,unregistered,375015
1267,empty,1,worsened,0.00178602,utilize,374891
1268,empty,1,divulged,0.001752462,occurrence,374676
1269,empty,1,corrects,0.001740635,vested,374252
1270,empty,1,inactivity,0.001728544,sum,374025
1271,empty,1,drastically,0.001719525,largest,373978
1272,empty,1,discouraged,0.00171801,profits,373778
1273,empty,1,dishonored,0.001717404,uncertain,373770
1274,empty,1,misunderstanding,0.001715283,commissions,373603
1275,empty,1,confess,0.001707206,unpaid,373404
1276,empty,1,downsized,0.001695232,opportunity,373330
1277,empty,1,abrogate,0.001693426,normally,373183
1278,empty,1,disturbing,0.0016863,rent,373051
1279,empty,1,tortuous,0.0016856999999999998,secure,372987
1280,empty,1,stagnant,0.0016839,web,372937
1281,empty,1,encumbers,0.0016755960000000001,labor,372363
1282,empty,1,irreversible,0.001671111,hedging,371808
1283,empty,1,immature,0.0016519140000000002,individuals,371597
1284,empty,1,lingering,0.001649538,achieved,371588
1285,empty,1,improprieties,0.0016483500000000002,building,371509
1286,empty,1,abrupt,0.001641912,exercisable,371508
1287,empty,1,dissolutions,0.001637176,create,371325
1288,empty,1,falsifying,0.0016257449999999998,indirectly,371187
1289,empty,1,nonconformity,0.00161847,liquidation,371116
1290,empty,1,voiding,0.001605933,implement,370811
1291,empty,1,postponing,0.001582749,noted,370503
1292,empty,1,postponements,0.00155376,counsel,370266
1293,empty,1,obstacle,0.001511448,relatively,370249
1294,empty,1,unsuccessfully,0.001510312,annum,369861
1295,empty,1,complicate,0.00150946,distributions,369091
1296,empty,1,violent,0.001508608,bearing,368748
1297,empty,1,detrimentally,0.00150804,participants,368742
1298,empty,1,flawed,0.001499051,separately,367739
1299,empty,1,dispossess,0.0014973529999999999,foreseeable,367617
1300,empty,1,calamity,0.001490652,initially,367402
1301,empty,1,overtly,0.0014867040000000002,allows,367084
1302,empty,1,repudiated,0.001479184,investor,367081
1303,empty,1,confines,0.001477779,partnership,366789
1304,empty,1,reparations,0.001476093,participate,366509
1305,empty,1,boycotts,0.00146944,authorities,366226
1306,empty,1,acquit,0.00146552,lived,366196
1307,empty,1,overlook,0.0014472679999999998,settled,366038
1308,empty,1,inexperience,0.00143486,treatment,366010
1309,empty,1,unaccounted,0.001434029,wide,365496
1310,empty,1,acquiesces,0.001427748,impaired,365419
1311,empty,1,complicating,0.0014146,reconciliation,365323
1312,empty,1,troubles,0.001403976,expensed,365119
1313,empty,1,nonfunctional,0.001403976,mix,364610
1314,empty,1,wasting,0.001402332,write,364448
1315,empty,1,downwards,0.0013963950000000001,makes,364365
1316,empty,1,cutback,0.00136512,elect,364298
1317,empty,1,rationalizations,0.00136377,multiple,364281
1318,empty,1,criticism,0.0013635000000000001,changing,364223
1319,empty,1,disparities,0.00134402,applications,364171
1320,empty,1,prejudices,0.001343484,posted,364002
1321,empty,1,embargoed,0.001335801,space,363890
1322,empty,1,defeated,0.0013230840000000002,acceptance,363861
1323,empty,1,misappropriates,0.00131387,thereby,363735
1324,empty,1,defaced,0.0012840619999999999,presently,363709
1325,empty,1,disallows,0.0012636,anti,363593
1326,empty,1,disgorge,0.00126334,created,363448
1327,empty,1,disloyalty,0.0012463980000000001,seven,362333
1328,empty,1,recklessly,0.001244334,enable,362318
1329,empty,1,depriving,0.001237455,unsecured,362226
1330,empty,1,urgency,0.0012353989999999999,implemented,362088
1331,empty,1,disfavoring,0.001227776,environmental,361861
1332,empty,1,immoral,0.001215075,deliver,361754
1333,empty,1,inaccurately,0.0012077700000000002,safety,361745
1334,empty,1,falsification,0.001195678,schedules,360948
1335,empty,1,worsens,0.001195425,occurs,360501
1336,empty,1,forbidden,0.001188684,processing,360094
1337,empty,1,enjoins,0.001180955,projections,359541
1338,empty,1,nullified,0.001178445,interpretation,359376
1339,empty,1,escalates,0.0011672499999999999,accruals,359112
1340,empty,1,unperformed,0.0011608380000000002,book,359110
1341,empty,1,encroach,0.0011608380000000002,retail,358860
1342,empty,1,racketeering,0.001158348,certified,358643
1343,empty,1,complaining,0.001158348,orders,358014
1344,empty,1,undeliverable,0.001152952,improvement,357988
1345,empty,1,slowest,0.001131108,license,357779
1346,empty,1,frustration,0.00112504,hand,357503
1347,empty,1,underperformed,0.00112112,thus,357403
1348,empty,1,impossibility,0.001116056,delinquent,357147
1349,empty,1,acquits,0.001096986,objective,357144
1350,empty,1,distracted,0.0010967440000000002,remains,356636
1351,empty,1,deprivation,0.001095534,whereby,355655
1352,empty,1,underproduced,0.001094324,inventories,355347
1353,empty,1,monopolization,0.001088115,still,355171
1354,empty,1,conciliation,0.001084741,classification,355102
1355,empty,1,deviated,0.0010795199999999998,intent,355058
1356,empty,1,distractions,0.00107856,placed,354939
1357,empty,1,hinders,0.0010783199999999998,according,354657
1358,empty,1,forfeiting,0.0010776,back,354329
1359,empty,1,collapsed,0.0010766399999999998,supporting,354294
1360,empty,1,offender,0.00107592,advertising,354257
1361,empty,1,expropriations,0.001069764,named,354199
1362,empty,1,divestments,0.001067135,unrealized,354165
1363,empty,1,mislead,0.001059338,enterprise,353177
1364,empty,1,bottlenecks,0.0010529909999999999,implied,353010
1365,empty,1,underestimated,0.001052517,understanding,352843
1366,empty,1,carelessness,0.001051806,banks,352467
1367,empty,1,persistence,0.001040052,contribution,352273
1368,empty,1,unsaleable,0.001032825,aware,352138
1369,empty,1,unproductive,0.0010263240000000001,disposal,351989
1370,empty,1,culpability,0.0010260900000000001,prospective,351451
1371,empty,1,provoke,0.001023984,ultimately,350873
1372,empty,1,dampen,0.001023048,obligated,350698
1373,empty,1,evasion,0.000999306,guarantees,350274
1374,empty,1,overbuilding,0.0009919899999999999,suppliers,350259
1375,empty,1,nonproducing,0.00099084,bankruptcy,348461
1376,empty,1,defrauded,0.00098923,suite,348349
1377,empty,1,insurrections,0.000964977,exist,348313
1378,empty,1,obstructions,0.0009541720000000001,often,348152
1379,empty,1,overproduced,0.000946575,communicated,347952
1380,empty,1,misclassification,0.00093856,global,347894
1381,empty,1,testifying,0.000938336,periodically,347572
1382,empty,1,contractions,0.0009129510000000001,probable,347551
1383,empty,1,indecency,0.0009064,compete,347548
1384,empty,1,refusals,0.00090596,interactive,347203
1385,empty,1,misrepresent,0.000890094,salaries,347012
1386,empty,1,overages,0.000889658,therein,346093
1387,empty,1,violators,0.00088835,execution,346073
1388,empty,1,persistently,0.0008810199999999999,deficit,345991
1389,empty,1,neglected,0.000879501,letters,345837
1390,empty,1,precipitously,0.000872856,enacted,345734
1391,empty,1,criminally,0.000872856,recognizes,345657
1392,empty,1,monopolize,0.00084058,protect,345594
1393,empty,1,obscenity,0.000839944,larger,345320
1394,empty,1,distortions,0.0008397319999999999,reducing,343253
1395,empty,1,controversial,0.0008397319999999999,assess,343003
1396,empty,1,writeoffs,0.000832184,offerings,342723
1397,empty,1,overproduction,0.00082467,processes,342460
1398,empty,1,contradict,0.00082404,detailed,342420
1399,empty,1,implicate,0.00082341,acquiring,342366
1400,empty,1,overcharge,0.000818653,breach,342346
1401,empty,1,incompatibility,0.000817399,commencing,342155
1402,empty,1,forecloses,0.000816563,savings,341980
1403,empty,1,hostility,0.0008112,repay,341286
1404,empty,1,deprecation,0.0008089120000000001,disclose,341259
1405,empty,1,scrutinized,0.0008078720000000001,paying,340947
1406,empty,1,erratic,0.0008033669999999999,industries,340788
1407,empty,1,evict,0.00080109,history,339871
1408,empty,1,disaffiliation,0.0008004689999999999,technologies,339656
1409,empty,1,overstate,0.000794542,approach,339477
1410,empty,1,condemn,0.000794336,communications,339444
1411,empty,1,exculpated,0.0007863799999999999,rendered,339147
1412,empty,1,nullification,0.000785355,indirect,338738
1413,empty,1,frustrated,0.0007845349999999999,reviews,338299
1414,empty,1,pervasiveness,0.000780096,taking,338227
1415,empty,1,misclassified,0.00077826,closed,337766
1416,empty,1,evicted,0.0007707910000000001,determines,337694
1417,empty,1,disrupts,0.0007707910000000001,instructions,337523
1418,empty,1,exaggerated,0.0007549560000000001,rental,337454
1419,empty,1,manipulating,0.0007406779999999999,reasons,337326
1420,empty,1,hardships,0.0007406779999999999,guaranteed,337209
1421,empty,1,confinement,0.000739683,permits,337105
1422,empty,1,unsuitability,0.000739484,accrual,337071
1423,empty,1,malfunctioning,0.000739285,managed,336243
1424,empty,1,deviates,0.000735174,vest,335796
1425,empty,1,miscalculation,0.000734382,example,335154
1426,empty,1,complication,0.000727127,mortgage,335071
1427,empty,1,destroys,0.000725748,lack,334870
1428,empty,1,detain,0.0007201040000000001,employed,333884
1429,empty,1,nonrecoverable,0.000719516,geographic,333519
1430,empty,1,mistakenly,0.0007193200000000001,proprietary,333474
1431,empty,1,deception,0.000717556,delay,333468
1432,empty,1,forgery,0.00071214,premium,332985
1433,empty,1,eroding,0.0007119450000000001,served,332825
1434,empty,1,deface,0.00071097,target,332420
1435,empty,1,absenteeism,0.000709995,governing,332128
1436,empty,1,investigates,0.000689088,replacement,331992
1437,empty,1,tainted,0.000688128,originally,331793
1438,empty,1,disapproving,0.000682443,leased,331716
1439,empty,1,incidences,0.000681679,prospects,331431
1440,empty,1,abused,0.00067374,applies,331423
1441,empty,1,dampened,0.0006694380000000001,giving,331343
1442,empty,1,disavow,0.0006627,remained,331320
1443,empty,1,confront,0.0006610079999999999,programs,331242
1444,empty,1,incarceration,0.000660068,pursue,330640
1445,empty,1,renounces,0.0006546869999999999,discounted,330467
1446,empty,1,offenders,0.0006546869999999999,consultants,330230
1447,empty,1,disrepute,0.000653752,division,330086
1448,empty,1,egregious,0.000648954,salary,329996
1449,empty,1,conflicted,0.00064821,proceeding,329974
1450,empty,1,unsalable,0.00064728,venture,329510
1451,empty,1,posing,0.000646164,prime,329318
1452,empty,1,punished,0.00064121,undertake,329314
1453,empty,1,exonerate,0.000641025,lesser,329187
1454,empty,1,retaliate,0.0006348,core,328864
1455,empty,1,pleads,0.00063388,neither,328827
1456,empty,1,dispossessed,0.0006273240000000001,reserved,328530
1457,empty,1,misled,0.000620984,herewith,328373
1458,empty,1,falsity,0.000620984,district,327810
1459,empty,1,sentencing,0.0006198919999999999,distributed,327797
1460,empty,1,cyberattacks,0.0006195279999999999,strong,327398
1461,empty,1,interrupts,0.000614314,applying,327274
1462,empty,1,inefficiency,0.0006075,expressions,327259
1463,empty,1,collisions,0.00060696,warrant,326914
1464,empty,1,suspects,0.00060678,produce,326506
1465,empty,1,untruth,0.00060606,center,326126
1466,empty,1,inimical,0.00060552,planning,325701
1467,empty,1,aggravated,0.00060498,ranging,325617
1468,empty,1,moratoria,0.000600724,exposed,325470
1469,empty,1,dissenter,0.000600545,duties,325213
1470,empty,1,criticize,0.000600008,concern,325201
1471,empty,1,upset,0.00059274,safe,324812
1472,empty,1,misinformation,0.000592384,receives,324404
1473,empty,1,intermittently,0.0005869320000000001,better,324215
1474,empty,1,unfeasible,0.000586224,lead,323728
1475,empty,1,confused,0.0005856930000000001,satisfaction,323273
1476,empty,1,adversity,0.0005846310000000001,practice,322991
1477,empty,1,devastating,0.000580624,consequences,322978
1478,empty,1,fugitive,0.0005799199999999999,paragraph,322830
1479,empty,1,mishandling,0.000567936,found,322776
1480,empty,1,manipulative,0.000566022,adopt,322643
1481,empty,1,unpredictably,0.0005649779999999999,rely,322401
1482,empty,1,interrupting,0.000561039,effort,322312
1483,empty,1,overvalued,0.000560866,locations,322138
1484,empty,1,complain,0.00055879,plant,321922
1485,empty,1,frauds,0.00055384,assist,321916
1486,empty,1,redacting,0.000547884,comparison,321543
1487,empty,1,ignore,0.000546858,measurements,321508
1488,empty,1,discourages,0.000546003,organized,321232
1489,empty,1,confronting,0.000545661,complex,320995
1490,empty,1,panic,0.00054145,advanced,320928
1491,empty,1,devolve,0.000527688,allowances,320759
1492,empty,1,convictions,0.00051709,certificates,320360
1493,empty,1,incorrectness,0.000516592,county,319872
1494,empty,1,unjustified,0.0005164260000000001,portions,319038
1495,empty,1,summoned,0.000510345,qualify,318212
1496,empty,1,criminals,0.0005093550000000001,committed,317813
1497,empty,1,picketing,0.00050886,purchasing,317808
1498,empty,1,precipitous,0.000504792,parent,317804
1499,empty,1,demises,0.0005033160000000001,treasurer,317795
1500,empty,1,acquiescing,0.0005031520000000001,invest,317627
1501,empty,1,worries,0.0005024960000000001,audits,317471
1502,empty,1,impounds,0.00049715,expires,316939
1503,empty,1,discontinuances,0.000496824,enhance,316739
1504,empty,1,shocked,0.000496009,covering,316623
1505,empty,1,misses,0.000496009,organizations,316618
1506,empty,1,malfunctioned,0.000496009,network,316055
1507,empty,1,divests,0.0004916699999999999,forma,315982
1508,empty,1,offence,0.000489888,fail,315512
1509,empty,1,disparages,0.00048048000000000003,list,315490
1510,empty,1,repossessing,0.00047776000000000003,allowed,315484
1511,empty,1,discontinuations,0.00047776000000000003,city,315047
1512,empty,1,defame,0.00047413800000000003,depends,314364
1513,empty,1,detracted,0.00047382,agree,313289
1514,empty,1,inflicted,0.000472866,controlled,313191
1515,empty,1,backdating,0.00047223,restructuring,312664
1516,empty,1,redact,0.00047175300000000005,execute,312377
1517,empty,1,subpoenaed,0.00046847,requested,312173
1518,empty,1,postpones,0.00046768000000000005,like,312147
1519,empty,1,misjudge,0.00046689,footnotes,312125
1520,empty,1,distorted,0.00046610000000000005,individually,312099
1521,empty,1,burdening,0.000462208,electronic,311719
1522,empty,1,arrested,0.000462208,reimbursement,311307
1523,empty,1,demoted,0.00046205099999999994,age,310410
1524,empty,1,imprudently,0.000461423,broad,310022
1525,empty,1,perpetrated,0.00045552,repaid,310021
1526,empty,1,expropriated,0.00045043,monitor,309778
1527,empty,1,misappropriations,0.00044826,furthermore,309395
1528,empty,1,alerted,0.000444906,called,309302
1529,empty,1,penalize,0.00044352,attract,309292
1530,empty,1,unacceptably,0.000443212,capacities,308588
1531,empty,1,abolished,0.000442904,supplies,308584
1532,empty,1,deterrence,0.000437121,negatively,308457
1533,empty,1,annoy,0.00043350400000000003,holdings,308157
1534,empty,1,conspiring,0.0004332,natural,307859
1535,empty,1,prolongation,0.000433048,daily,307738
1536,empty,1,tragic,0.000431072,focused,307716
1537,empty,1,adulteration,0.000427783,spending,307445
1538,empty,1,groundless,0.000427028,imposed,307243
1539,empty,1,understate,0.00042165,acts,307146
1540,empty,1,offences,0.00041985,treated,306814
1541,empty,1,rationalized,0.000416604,affiliated,306278
1542,empty,1,opposes,0.000415859,copy,305424
1543,empty,1,abruptly,0.000414518,leverage,305162
1544,empty,1,seriousness,0.000410996,recoverable,304818
1545,empty,1,scandals,0.000408776,identical,304814
1546,empty,1,circumventing,0.000404544,consequently,304809
1547,empty,1,sacrifice,0.000403074,inflation,304541
1548,empty,1,stagnation,0.000397558,political,303685
1549,empty,1,censures,0.000394255,controlling,303418
1550,empty,1,uncovers,0.00039352999999999995,regardless,303287
1551,empty,1,violator,0.000393095,late,303036
1552,empty,1,evading,0.00039265999999999997,south,302942
1553,empty,1,disgorged,0.00039251499999999996,delays,302875
1554,empty,1,sentenced,0.00038807999999999996,realize,302050
1555,empty,1,overlooked,0.000386784,receiving,301934
1556,empty,1,impedes,0.000383812,transfers,301298
1557,empty,1,coerce,0.000381953,stage,300931
1558,empty,1,bailout,0.000381667,regular,300835
1559,empty,1,vitiating,0.0003763,forms,300660
1560,empty,1,insensitive,0.000373086,countries,300205
1561,empty,1,tragedy,0.000371112,instance,300151
1562,empty,1,exacerbations,0.000371112,offers,300076
1563,empty,1,unsustainable,0.00036792000000000004,points,299898
1564,empty,1,confessed,0.00036624000000000004,attempt,299740
1565,empty,1,unexcused,0.0003661,contemplated,299452
1566,empty,1,drawback,0.00036251199999999995,licenses,299297
1567,empty,1,culpable,0.000357282,family,299241
1568,empty,1,confiscated,0.000356592,function,299101
1569,empty,1,irrecoverable,0.00035603999999999996,immediate,299036
1570,empty,1,displacing,0.00035181599999999997,realization,298670
1571,empty,1,injures,0.000351405,relation,298430
1572,empty,1,defunct,0.000350583,detail,298415
1573,empty,1,disappearance,0.000345304,cease,298321
1574,empty,1,inactivate,0.000345168,begin,297870
1575,empty,1,stressful,0.000344896,discontinued,297741
1576,empty,1,dysfunctional,0.000336206,formerly,297595
1577,empty,1,deterred,0.000335402,derivatives,297493
1578,empty,1,infractions,0.00033050500000000003,owed,297362
1579,empty,1,discredit,0.000330239,world,297344
1580,empty,1,devalue,0.00032984,utilizing,297084
1581,empty,1,overturning,0.00032669999999999997,contribute,297072
1582,empty,1,overbuild,0.00032537999999999995,largely,296930
1583,empty,1,conceded,0.00032108099999999997,filers,296846
1584,empty,1,contradictory,0.000320033,medical,296638
